CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16790.0,4,8,1520.12,3,Potential Loyalists
16791.0,29,8,1706.28,3,Potential Loyalists
16792.0,282,2,110.38,1,Lost / At Risk
16793.0,57,1,243.84,3,Potential Loyalists
16794.0,1,12,1201.51,3,Potential Loyalists
16795.0,365,1,414.88,1,Lost / At Risk
16796.0,89,1,305.62,3,Potential Loyalists
16800.0,11,1,1201.49,3,Potential Loyalists
16801.0,163,5,867.8299999999999,1,Lost / At Risk
16803.0,65,1,332.3,3,Potential Loyalists
16804.0,23,3,536.99,3,Potential Loyalists
16805.0,174,2,460.59,1,Lost / At Risk
16806.0,103,4,801.49,3,Potential Loyalists
16807.0,143,3,1121.59,3,Potential Loyalists
16808.0,99,2,288.42,3,Potential Loyalists
16809.0,23,6,912.74,3,Potential Loyalists
16810.0,192,2,275.64,1,Lost / At Risk
16811.0,5,2,547.07,3,Potential Loyalists
16812.0,361,1,479.34999999999997,1,Lost / At Risk
16813.0,8,10,1692.98,3,Potential Loyalists
16814.0,14,22,6500.6,0,Loyal Customers
16816.0,103,4,417.06,3,Potential Loyalists
16817.0,3,13,1446.95,3,Potential Loyalists
16818.0,11,13,3317.97,3,Potential Loyalists
16820.0,96,1,497.61,3,Potential Loyalists
16823.0,227,1,358.38,1,Lost / At Risk
16824.0,16,2,460.64,3,Potential Loyalists
16825.0,39,2,775.18,3,Potential Loyalists
16826.0,51,1,341.7,3,Potential Loyalists
16828.0,93,2,128.5,3,Potential Loyalists
16829.0,157,1,197.22,1,Lost / At Risk
16830.0,39,1,325.91,3,Potential Loyalists
16832.0,184,3,199.15,1,Lost / At Risk
16833.0,1,4,1106.53,3,Potential Loyalists
16834.0,228,1,413.46,1,Lost / At Risk
16835.0,128,2,180.85,3,Potential Loyalists
16836.0,40,2,251.87,3,Potential Loyalists
16837.0,31,12,3167.73,3,Potential Loyalists
16838.0,197,3,582.9,1,Lost / At Risk
16839.0,9,39,15357.78,0,Loyal Customers
16841.0,37,7,1774.62,3,Potential Loyalists
16842.0,64,4,1260.44,3,Potential Loyalists
16843.0,43,17,10183.82,0,Loyal Customers
16846.0,50,1,214.32,3,Potential Loyalists
16847.0,43,1,193.44,3,Potential Loyalists
16848.0,53,1,281.42,3,Potential Loyalists
16849.0,187,1,124.57,1,Lost / At Risk
16850.0,334,1,332.41,1,Lost / At Risk
16851.0,4,3,342.45,3,Potential Loyalists
16852.0,10,2,144.91,3,Potential Loyalists
16855.0,24,2,328.4,3,Potential Loyalists
16856.0,15,1,35.400000000000006,3,Potential Loyalists
16858.0,366,2,345.89000000000004,1,Lost / At Risk
16859.0,106,5,473.14,3,Potential Loyalists
16861.0,60,3,151.65,3,Potential Loyalists
16863.0,29,4,481.35,3,Potential Loyalists
16866.0,141,3,207.74,3,Potential Loyalists
16869.0,23,5,805.62,3,Potential Loyalists
16871.0,22,7,2761.4900000000002,3,Potential Loyalists
16872.0,77,3,680.02,3,Potential Loyalists
16873.0,5,10,7066.31,3,Potential Loyalists
16875.0,64,9,2023.47,3,Potential Loyalists
16877.0,12,6,853.72,3,Potential Loyalists
16878.0,25,2,8.881784197001252e-16,3,Potential Loyalists
16880.0,31,7,1519.08,3,Potential Loyalists
16881.0,67,1,432.0,3,Potential Loyalists
16882.0,67,3,705.12,3,Potential Loyalists
16883.0,187,2,276.73,1,Lost / At Risk
16884.0,38,2,429.84,3,Potential Loyalists
16885.0,15,3,471.51,3,Potential Loyalists
16887.0,35,1,194.88,3,Potential Loyalists
16889.0,195,3,1578.67,1,Lost / At Risk
16891.0,2,5,809.7,3,Potential Loyalists
16892.0,1,7,496.84,3,Potential Loyalists
16893.0,367,1,145.93,1,Lost / At Risk
16895.0,65,1,219.14,3,Potential Loyalists
16897.0,299,3,213.03,1,Lost / At Risk
16898.0,26,4,444.46,3,Potential Loyalists
16899.0,8,6,1281.56,3,Potential Loyalists
16900.0,12,5,187.69,3,Potential Loyalists
16902.0,116,1,1706.88,3,Potential Loyalists
16903.0,29,1,373.24,3,Potential Loyalists
16904.0,4,16,3754.27,3,Potential Loyalists
16905.0,5,8,3085.48,3,Potential Loyalists
16906.0,82,4,579.77,3,Potential Loyalists
16907.0,29,5,981.65,3,Potential Loyalists
16909.0,64,2,364.14,3,Potential Loyalists
16910.0,4,8,1510.06,3,Potential Loyalists
16912.0,23,14,2528.67,3,Potential Loyalists
16913.0,290,1,113.44,1,Lost / At Risk
16914.0,36,1,208.45999999999998,3,Potential Loyalists
16915.0,9,6,621.6800000000001,3,Potential Loyalists
16916.0,24,2,576.26,3,Potential Loyalists
16917.0,277,1,391.52000000000004,1,Lost / At Risk
16918.0,50,7,1043.34,3,Potential Loyalists
16919.0,156,11,2596.45,3,Potential Loyalists
16921.0,61,1,169.79,3,Potential Loyalists
16923.0,12,26,6666.83,0,Loyal Customers
16924.0,21,4,739.5,3,Potential Loyalists
16926.0,371,1,230.25,1,Lost / At Risk
16927.0,116,3,543.05,3,Potential Loyalists
16928.0,80,19,2781.5,3,Potential Loyalists
16929.0,4,7,1295.39,3,Potential Loyalists
16930.0,26,3,380.55,3,Potential Loyalists
16931.0,5,21,4604.22,0,Loyal Customers
16932.0,53,1,161.94,3,Potential Loyalists
16933.0,1,5,530.08,3,Potential Loyalists
16934.0,55,2,950.9300000000001,3,Potential Loyalists
16936.0,26,1,262.68,3,Potential Loyalists
16938.0,9,5,1903.13,3,Potential Loyalists
16940.0,52,3,3049.88,3,Potential Loyalists
16942.0,13,10,1894.1100000000001,3,Potential Loyalists
16943.0,212,3,816.73,1,Lost / At Risk
16945.0,22,19,4345.5,0,Loyal Customers
16947.0,236,1,406.48,1,Lost / At Risk
16948.0,139,3,435.02,3,Potential Loyalists
16949.0,4,7,1161.27,3,Potential Loyalists
16950.0,57,3,1178.56,3,Potential Loyalists
16951.0,123,4,1262.75,3,Potential Loyalists
16952.0,109,2,167.60999999999999,3,Potential Loyalists
16953.0,30,1,20.8,3,Potential Loyalists
16954.0,1,9,2085.08,3,Potential Loyalists
16955.0,185,5,493.67,1,Lost / At Risk
16956.0,9,2,292.34,3,Potential Loyalists
16957.0,239,2,416.64,1,Lost / At Risk
16959.0,87,1,117.35,3,Potential Loyalists
16960.0,39,3,507.05,3,Potential Loyalists
16961.0,116,1,234.17,3,Potential Loyalists
16963.0,187,1,110.55000000000001,1,Lost / At Risk
16965.0,227,1,201.19,1,Lost / At Risk
16966.0,8,10,2148.47,3,Potential Loyalists
16967.0,189,1,319.02,1,Lost / At Risk
16968.0,4,2,439.43,3,Potential Loyalists
16969.0,39,3,650.41,3,Potential Loyalists
16971.0,3,2,232.20999999999998,3,Potential Loyalists
16976.0,267,1,251.51999999999998,1,Lost / At Risk
16978.0,78,1,344.33,3,Potential Loyalists
16979.0,4,8,1809.05,3,Potential Loyalists
16980.0,255,2,1078.96,1,Lost / At Risk
16982.0,61,1,384.06,3,Potential Loyalists
16983.0,13,8,1920.2,3,Potential Loyalists
16984.0,78,5,4392.42,3,Potential Loyalists
16985.0,17,11,5461.62,3,Potential Loyalists
16986.0,30,2,1873.2,3,Potential Loyalists
16987.0,3,7,1625.05,3,Potential Loyalists
16988.0,5,1,126.12,3,Potential Loyalists
16989.0,7,6,1133.25,3,Potential Loyalists
16990.0,219,1,179.0,1,Lost / At Risk
16992.0,11,6,1601.8600000000001,3,Potential Loyalists
16995.0,372,1,-1.25,1,Lost / At Risk
16996.0,30,9,1427.46,3,Potential Loyalists
16997.0,288,3,702.0,1,Lost / At Risk
16998.0,150,6,287.02,1,Lost / At Risk
16999.0,23,2,484.82,3,Potential Loyalists
17001.0,1,11,3989.57,3,Potential Loyalists
17002.0,73,4,1487.78,3,Potential Loyalists
17004.0,46,2,1412.94,3,Potential Loyalists
17006.0,5,4,781.78,3,Potential Loyalists
17007.0,51,7,877.4300000000001,3,Potential Loyalists
17010.0,17,2,185.46,3,Potential Loyalists
17011.0,30,1,270.9,3,Potential Loyalists
17014.0,8,4,565.58,3,Potential Loyalists
17015.0,29,3,1842.56,3,Potential Loyalists
17017.0,3,27,8574.11,0,Loyal Customers
17018.0,41,2,920.1,3,Potential Loyalists
17019.0,11,4,1272.61,3,Potential Loyalists
17022.0,31,1,71.0,3,Potential Loyalists
17024.0,45,3,95.85,3,Potential Loyalists
17025.0,61,3,357.77,3,Potential Loyalists
17026.0,185,2,154.83,1,Lost / At Risk
17027.0,79,7,848.59,3,Potential Loyalists
17029.0,111,2,716.0,3,Potential Loyalists
17030.0,64,1,146.87,3,Potential Loyalists
17031.0,12,2,380.35,3,Potential Loyalists
17033.0,86,3,1030.1399999999999,3,Potential Loyalists
17034.0,16,4,734.5699999999999,3,Potential Loyalists
17035.0,246,3,388.33,1,Lost / At Risk
17037.0,78,2,1253.22,3,Potential Loyalists
17038.0,30,1,112.4,3,Potential Loyalists
17040.0,138,1,449.73,3,Potential Loyalists
17041.0,27,4,1065.77,3,Potential Loyalists
17042.0,3,5,1044.3799999999999,3,Potential Loyalists
17043.0,32,4,1735.18,3,Potential Loyalists
17044.0,9,3,897.4300000000001,3,Potential Loyalists
17045.0,113,3,339.44,3,Potential Loyalists
17046.0,157,1,642.02,1,Lost / At Risk
17047.0,85,3,1100.9,3,Potential Loyalists
17048.0,115,6,864.32,3,Potential Loyalists
17049.0,3,11,5594.78,3,Potential Loyalists
17050.0,96,6,3228.84,3,Potential Loyalists
17051.0,194,1,247.14000000000001,1,Lost / At Risk
17052.0,28,1,413.75,3,Potential Loyalists
17053.0,129,2,496.38,3,Potential Loyalists
17054.0,28,6,1353.83,3,Potential Loyalists
17058.0,82,3,1179.89,3,Potential Loyalists
17059.0,30,5,3095.04,3,Potential Loyalists
17060.0,266,1,234.24,1,Lost / At Risk
17061.0,74,12,5116.13,3,Potential Loyalists
17062.0,314,5,534.47,1,Lost / At Risk
17063.0,9,11,1421.59,3,Potential Loyalists
17064.0,59,3,859.35,3,Potential Loyalists
17065.0,143,1,-112.35,1,Lost / At Risk
17068.0,12,22,4531.34,0,Loyal Customers
17069.0,28,13,2655.2200000000003,3,Potential Loyalists
17070.0,114,1,312.14,3,Potential Loyalists
17071.0,9,14,2385.48,3,Potential Loyalists
17073.0,18,4,1446.09,3,Potential Loyalists
17075.0,18,5,813.77,3,Potential Loyalists
17076.0,36,3,841.0799999999999,3,Potential Loyalists
17078.0,36,2,378.2,3,Potential Loyalists
17079.0,78,1,118.80000000000001,3,Potential Loyalists
17080.0,22,3,285.5,3,Potential Loyalists
17081.0,25,2,290.16,3,Potential Loyalists
17082.0,33,2,2003.8500000000001,3,Potential Loyalists
17083.0,109,3,1405.78,3,Potential Loyalists
17084.0,35,3,2949.75,3,Potential Loyalists
17085.0,123,6,1555.05,3,Potential Loyalists
17086.0,7,6,2050.08,3,Potential Loyalists
17088.0,28,4,1991.01,3,Potential Loyalists
17090.0,4,8,2041.8500000000001,3,Potential Loyalists
17091.0,3,10,3802.81,3,Potential Loyalists
17092.0,50,4,1777.78,3,Potential Loyalists
17094.0,318,2,270.2,1,Lost / At Risk
17095.0,22,6,1088.2,3,Potential Loyalists
17096.0,9,7,992.6800000000001,3,Potential Loyalists
17097.0,2,9,937.92,3,Potential Loyalists
17100.0,18,2,971.74,3,Potential Loyalists
17101.0,10,4,1621.73,3,Potential Loyalists
17102.0,262,1,25.5,1,Lost / At Risk
17105.0,159,2,665.78,1,Lost / At Risk
17107.0,33,7,10380.43,3,Potential Loyalists
17109.0,29,8,869.6800000000001,3,Potential Loyalists
17110.0,165,1,163.29999999999998,1,Lost / At Risk
17111.0,47,1,248.61,3,Potential Loyalists
17114.0,6,10,747.22,3,Potential Loyalists
17115.0,8,5,806.9,3,Potential Loyalists
17117.0,288,1,116.19999999999999,1,Lost / At Risk
17118.0,318,1,157.02,1,Lost / At Risk
17119.0,3,3,593.61,3,Potential Loyalists
17120.0,233,1,307.46,1,Lost / At Risk
17122.0,119,1,138.32,3,Potential Loyalists
17123.0,162,1,345.3,1,Lost / At Risk
17124.0,185,1,298.89,1,Lost / At Risk
17125.0,50,1,259.35,3,Potential Loyalists
17126.0,152,7,991.85,1,Lost / At Risk
17128.0,335,1,157.09,1,Lost / At Risk
17131.0,5,5,2463.17,3,Potential Loyalists
17133.0,16,7,4892.24,3,Potential Loyalists
17134.0,107,2,425.0,3,Potential Loyalists
17135.0,16,7,1139.73,3,Potential Loyalists
17138.0,276,1,380.5,1,Lost / At Risk
17139.0,16,15,10585.57,0,Loyal Customers
17140.0,247,1,465.32,1,Lost / At Risk
17142.0,239,1,579.0,1,Lost / At Risk
17144.0,1,2,984.5699999999999,3,Potential Loyalists
17146.0,106,3,749.78,3,Potential Loyalists
17147.0,23,6,1679.64,3,Potential Loyalists
17148.0,52,1,124.88,3,Potential Loyalists
17152.0,195,4,1503.5,1,Lost / At Risk
17153.0,24,1,213.78,3,Potential Loyalists
17154.0,75,1,329.34,3,Potential Loyalists
17155.0,18,2,251.7,3,Potential Loyalists
17157.0,8,3,306.55,3,Potential Loyalists
17158.0,32,3,1266.97,3,Potential Loyalists
17159.0,22,4,1534.73,3,Potential Loyalists
17160.0,31,6,3518.03,3,Potential Loyalists
17162.0,29,11,1707.21,3,Potential Loyalists
17163.0,22,2,293.1,3,Potential Loyalists
17164.0,33,8,2466.4,3,Potential Loyalists
17165.0,284,1,158.68,1,Lost / At Risk
17166.0,39,3,189.49,3,Potential Loyalists
17169.0,50,4,816.88,3,Potential Loyalists
17171.0,289,1,224.91,1,Lost / At Risk
17172.0,75,2,313.26,3,Potential Loyalists
17173.0,5,9,3755.65,3,Potential Loyalists
17174.0,218,1,59.9,1,Lost / At Risk
17175.0,44,5,1430.94,3,Potential Loyalists
17176.0,202,1,306.13,1,Lost / At Risk
17179.0,178,3,711.79,1,Lost / At Risk
17180.0,56,6,780.38,3,Potential Loyalists
17181.0,57,2,239.92000000000002,3,Potential Loyalists
17183.0,8,8,3286.91,3,Potential Loyalists
17186.0,47,2,144.0,3,Potential Loyalists
17187.0,227,1,203.95,1,Lost / At Risk
17188.0,11,9,2275.58,3,Potential Loyalists
17189.0,106,2,384.4,3,Potential Loyalists
17190.0,59,3,249.74,3,Potential Loyalists
17191.0,28,7,2095.13,3,Potential Loyalists
17193.0,36,9,1674.46,3,Potential Loyalists
17194.0,274,2,262.62,1,Lost / At Risk
17197.0,30,1,1013.01,3,Potential Loyalists
17198.0,24,3,692.22,3,Potential Loyalists
17201.0,54,1,342.63,3,Potential Loyalists
17203.0,36,6,3563.85,3,Potential Loyalists
17204.0,169,9,1352.91,1,Lost / At Risk
17205.0,54,1,384.08,3,Potential Loyalists
17206.0,53,1,204.24,3,Potential Loyalists
17211.0,27,9,2299.67,3,Potential Loyalists
17212.0,253,1,226.85,1,Lost / At Risk
17213.0,40,11,2741.08,3,Potential Loyalists
17214.0,60,7,984.12,3,Potential Loyalists
17217.0,234,1,113.5,1,Lost / At Risk
17218.0,4,10,1960.72,3,Potential Loyalists
17219.0,32,1,114.23,3,Potential Loyalists
17220.0,24,14,3198.25,3,Potential Loyalists
17221.0,7,2,335.13,3,Potential Loyalists
17222.0,65,1,354.15,3,Potential Loyalists
17223.0,310,2,426.79,1,Lost / At Risk
17226.0,309,1,393.49,1,Lost / At Risk
17227.0,19,6,939.32,3,Potential Loyalists
17228.0,16,8,1906.09,3,Potential Loyalists
17229.0,96,2,318.76,3,Potential Loyalists
17230.0,264,11,3466.67,1,Lost / At Risk
17231.0,12,14,3127.82,3,Potential Loyalists
17232.0,3,2,421.52,3,Potential Loyalists
17233.0,35,1,190.88,3,Potential Loyalists
17234.0,183,1,149.89,1,Lost / At Risk
17235.0,25,2,550.06,3,Potential Loyalists
17236.0,13,6,916.13,3,Potential Loyalists
17237.0,11,2,314.69,3,Potential Loyalists
17238.0,3,17,3744.65,3,Potential Loyalists
17239.0,313,2,379.95,1,Lost / At Risk
17242.0,108,2,1135.04,3,Potential Loyalists
17243.0,1,30,8628.55,0,Loyal Customers
17244.0,53,1,954.9,3,Potential Loyalists
17245.0,205,1,171.45,1,Lost / At Risk
17247.0,15,1,282.19,3,Potential Loyalists
17248.0,120,1,318.65,3,Potential Loyalists
17250.0,4,2,384.52,3,Potential Loyalists
17251.0,363,1,283.28,1,Lost / At Risk
17252.0,117,2,353.86,3,Potential Loyalists
17253.0,18,1,178.26,3,Potential Loyalists
17254.0,5,2,272.44,3,Potential Loyalists
17255.0,41,2,298.41,3,Potential Loyalists
17256.0,107,2,240.0,3,Potential Loyalists
17259.0,148,2,603.37,1,Lost / At Risk
17262.0,52,5,1253.3600000000001,3,Potential Loyalists
17263.0,208,1,63.44,1,Lost / At Risk
17265.0,139,2,562.9,3,Potential Loyalists
17266.0,2,3,310.64,3,Potential Loyalists
17267.0,127,2,317.62,3,Potential Loyalists
17268.0,108,4,763.64,3,Potential Loyalists
17272.0,42,5,2144.53,3,Potential Loyalists
17274.0,35,1,111.98,3,Potential Loyalists
17277.0,228,2,1065.35,1,Lost / At Risk
17278.0,241,1,246.04,1,Lost / At Risk
17279.0,58,1,187.82999999999998,3,Potential Loyalists
17282.0,130,3,1703.41,3,Potential Loyalists
17284.0,60,7,1641.68,3,Potential Loyalists
17286.0,22,1,153.92000000000002,3,Potential Loyalists
17287.0,26,7,1064.11,3,Potential Loyalists
17288.0,9,7,1419.73,3,Potential Loyalists
17289.0,32,4,936.16,3,Potential Loyalists
17290.0,4,2,525.24,3,Potential Loyalists
17291.0,308,1,550.8000000000001,1,Lost / At Risk
17293.0,8,9,1875.11,3,Potential Loyalists
17295.0,29,3,556.95,3,Potential Loyalists
17297.0,17,1,131.78,3,Potential Loyalists
17298.0,101,2,498.42,3,Potential Loyalists
17299.0,12,4,669.11,3,Potential Loyalists
17301.0,21,1,197.63,3,Potential Loyalists
17302.0,15,6,1119.93,3,Potential Loyalists
17303.0,361,1,250.04,1,Lost / At Risk
17306.0,11,21,8600.73,0,Loyal Customers
17307.0,365,1,-152.64,1,Lost / At Risk
17309.0,95,1,82.75,3,Potential Loyalists
17311.0,78,2,1384.85,3,Potential Loyalists
17312.0,139,3,644.3000000000001,3,Potential Loyalists
17313.0,18,2,2288.13,3,Potential Loyalists
17314.0,25,11,2514.76,3,Potential Loyalists
17315.0,1,43,6204.46,0,Loyal Customers
17317.0,46,5,2524.02,3,Potential Loyalists
17320.0,100,3,1200.6200000000001,3,Potential Loyalists
17321.0,8,2,700.86,3,Potential Loyalists
17323.0,15,9,908.99,3,Potential Loyalists
17324.0,18,4,990.23,3,Potential Loyalists
17325.0,280,1,96.8,1,Lost / At Risk
17329.0,14,2,523.11,3,Potential Loyalists
17330.0,23,2,363.9,3,Potential Loyalists
17331.0,124,1,175.2,3,Potential Loyalists
17333.0,86,1,494.25,3,Potential Loyalists
17334.0,301,3,306.6,1,Lost / At Risk
17337.0,151,7,1944.32,3,Potential Loyalists
17338.0,17,10,6612.18,3,Potential Loyalists
17339.0,94,2,243.36,3,Potential Loyalists
17340.0,9,16,11891.18,0,Loyal Customers
17341.0,157,3,781.36,1,Lost / At Risk
17343.0,355,1,193.64,1,Lost / At Risk
17344.0,46,1,160.57,3,Potential Loyalists
17345.0,15,4,537.74,3,Potential Loyalists
17346.0,4,16,2611.58,3,Potential Loyalists
17347.0,86,1,228.96,3,Potential Loyalists
17348.0,15,5,1159.52,3,Potential Loyalists
17349.0,179,1,110.75,1,Lost / At Risk
17350.0,8,5,1256.19,3,Potential Loyalists
17351.0,36,3,587.15,3,Potential Loyalists
17353.0,129,2,1740.0,3,Potential Loyalists
17354.0,51,1,1393.06,3,Potential Loyalists
17356.0,312,1,178.22,1,Lost / At Risk
17357.0,24,2,388.14,3,Potential Loyalists
17358.0,303,2,365.85,1,Lost / At Risk
17359.0,11,1,127.86,3,Potential Loyalists
17360.0,17,3,585.79,3,Potential Loyalists
17361.0,49,3,488.2,3,Potential Loyalists
17362.0,239,2,312.23,1,Lost / At Risk
17364.0,1,12,4455.73,3,Potential Loyalists
17365.0,13,8,4801.56,3,Potential Loyalists
17367.0,238,1,168.4,1,Lost / At Risk
17368.0,23,9,1349.52,3,Potential Loyalists
17370.0,73,4,446.18,3,Potential Loyalists
17371.0,17,3,423.89,3,Potential Loyalists
17372.0,41,8,1342.68,3,Potential Loyalists
17373.0,40,4,646.92,3,Potential Loyalists
17374.0,219,2,495.77,1,Lost / At Risk
17375.0,190,4,372.5,1,Lost / At Risk
17376.0,71,2,203.2,3,Potential Loyalists
17377.0,24,21,3925.92,0,Loyal Customers
17379.0,11,1,404.66,3,Potential Loyalists
17381.0,9,30,20272.43,0,Loyal Customers
17382.0,65,1,65.4,3,Potential Loyalists
17383.0,4,1,199.29,3,Potential Loyalists
17384.0,19,2,336.4,3,Potential Loyalists
17385.0,15,1,261.11,3,Potential Loyalists
17386.0,8,6,2686.42,3,Potential Loyalists
17387.0,20,2,784.11,3,Potential Loyalists
17388.0,78,4,1259.56,3,Potential Loyalists
17389.0,1,43,31300.079999999998,0,Loyal Customers
17391.0,164,2,508.8,1,Lost / At Risk
17392.0,307,2,457.91,1,Lost / At Risk
17394.0,219,1,203.86999999999998,1,Lost / At Risk
17396.0,39,8,7330.8,3,Potential Loyalists
17397.0,22,2,696.41,3,Potential Loyalists
17398.0,115,3,653.38,3,Potential Loyalists
17400.0,126,5,2129.96,3,Potential Loyalists
17402.0,5,13,2633.85,3,Potential Loyalists
17403.0,36,1,281.62,3,Potential Loyalists
17404.0,4,18,30300.82,0,Loyal Customers
17405.0,1,5,967.22,3,Potential Loyalists
17406.0,330,5,1928.72,1,Lost / At Risk
17408.0,163,1,32.65,1,Lost / At Risk
17409.0,185,2,771.85,1,Lost / At Risk
17410.0,16,5,1214.72,3,Potential Loyalists
17411.0,12,4,748.94,3,Potential Loyalists
17412.0,3,7,1258.06,3,Potential Loyalists
17414.0,44,2,778.0,3,Potential Loyalists
17415.0,80,1,507.84,3,Potential Loyalists
17416.0,30,9,6838.34,3,Potential Loyalists
17418.0,42,2,463.46000000000004,3,Potential Loyalists
17419.0,11,14,4200.97,3,Potential Loyalists
17420.0,50,3,598.83,3,Potential Loyalists
17422.0,16,10,1853.1299999999999,3,Potential Loyalists
17423.0,45,4,663.63,3,Potential Loyalists
17425.0,19,2,759.17,3,Potential Loyalists
17426.0,4,7,5022.26,3,Potential Loyalists
17427.0,72,1,100.8,3,Potential Loyalists
17428.0,1,33,17078.45,0,Loyal Customers
17429.0,121,4,512.12,3,Potential Loyalists
17430.0,33,2,265.76,3,Potential Loyalists
17431.0,313,1,403.3,1,Lost / At Risk
17432.0,18,2,365.76,3,Potential Loyalists
17433.0,88,1,303.16,3,Potential Loyalists
17434.0,2,9,2333.42,3,Potential Loyalists
17436.0,2,2,216.3,3,Potential Loyalists
17438.0,247,2,378.3,1,Lost / At Risk
17440.0,148,5,177.10000000000002,3,Potential Loyalists
17442.0,29,10,2210.2599999999998,3,Potential Loyalists
17443.0,220,1,534.24,1,Lost / At Risk
17444.0,148,3,2940.04,1,Lost / At Risk
17446.0,177,2,120.89999999999999,1,Lost / At Risk
17447.0,40,2,541.53,3,Potential Loyalists
17448.0,145,1,-4287.63,1,Lost / At Risk
17449.0,2,8,2504.86,3,Potential Loyalists
17450.0,8,55,187482.17,2,Champions / VIPs
17451.0,1,10,1648.95,3,Potential Loyalists
17453.0,18,2,486.71999999999997,3,Potential Loyalists
17454.0,192,4,517.53,1,Lost / At Risk
17455.0,204,1,131.7,1,Lost / At Risk
17456.0,365,1,249.86,1,Lost / At Risk
17457.0,127,5,1737.7,3,Potential Loyalists
17458.0,15,1,316.5,3,Potential Loyalists
17459.0,43,2,657.3,3,Potential Loyalists
17460.0,79,8,452.63,3,Potential Loyalists
17461.0,23,3,757.46,3,Potential Loyalists
17462.0,51,3,662.94,3,Potential Loyalists
17463.0,16,6,1881.36,3,Potential Loyalists
17464.0,158,1,289.96,1,Lost / At Risk
17466.0,10,2,763.28,3,Potential Loyalists
17468.0,10,2,137.0,3,Potential Loyalists
17469.0,16,6,1843.06,3,Potential Loyalists
17470.0,45,5,1125.07,3,Potential Loyalists
17472.0,191,3,710.29,1,Lost / At Risk
17475.0,79,1,194.37,3,Potential Loyalists
17480.0,74,2,506.51,3,Potential Loyalists
17481.0,4,5,1249.34,3,Potential Loyalists
17483.0,65,3,414.04,3,Potential Loyalists
17486.0,261,1,396.87,1,Lost / At Risk
17489.0,59,2,376.64,3,Potential Loyalists
17490.0,1,11,1926.8799999999999,3,Potential Loyalists
17491.0,1,11,3541.92,3,Potential Loyalists
17492.0,248,1,374.57,1,Lost / At Risk
17495.0,8,2,497.56,3,Potential Loyalists
17496.0,359,1,271.05,1,Lost / At Risk
17498.0,76,1,272.21999999999997,3,Potential Loyalists
17499.0,290,1,622.88,1,Lost / At Risk
17500.0,17,3,1138.0,3,Potential Loyalists
17501.0,221,2,288.6,1,Lost / At Risk
17502.0,9,4,689.1,3,Potential Loyalists
17503.0,3,2,558.96,3,Potential Loyalists
17504.0,206,10,2745.28,1,Lost / At Risk
17505.0,162,2,1145.84,1,Lost / At Risk
17506.0,70,2,294.29,3,Potential Loyalists
17507.0,262,2,605.58,1,Lost / At Risk
17508.0,281,1,387.31,1,Lost / At Risk
17509.0,58,11,6100.74,3,Potential Loyalists
17510.0,25,1,308.48,3,Potential Loyalists
17511.0,3,46,88125.38,2,Champions / VIPs
17512.0,29,11,2920.04,3,Potential Loyalists
17513.0,72,1,513.2,3,Potential Loyalists
17514.0,128,1,208.65,3,Potential Loyalists
17515.0,31,4,639.02,3,Potential Loyalists
17516.0,15,5,768.08,3,Potential Loyalists
17517.0,309,1,153.94,1,Lost / At Risk
17519.0,17,7,1839.07,3,Potential Loyalists
17520.0,54,1,546.81,3,Potential Loyalists
17521.0,24,4,721.96,3,Potential Loyalists
17522.0,2,5,1070.71,3,Potential Loyalists
17523.0,11,4,652.74,3,Potential Loyalists
17524.0,361,1,145.0,1,Lost / At Risk
17525.0,360,1,422.7,1,Lost / At Risk
17526.0,1,8,706.7,3,Potential Loyalists
17527.0,54,6,888.86,3,Potential Loyalists
17528.0,1,11,3540.1,3,Potential Loyalists
17530.0,1,10,2385.0,3,Potential Loyalists
17531.0,121,2,293.45,3,Potential Loyalists
17534.0,54,1,223.36,3,Potential Loyalists
17535.0,280,1,164.4,1,Lost / At Risk
17536.0,177,1,76.5,1,Lost / At Risk
17537.0,30,2,897.62,3,Potential Loyalists
17538.0,26,1,98.42,3,Potential Loyalists
17540.0,9,3,570.4,3,Potential Loyalists
17542.0,270,1,170.75,1,Lost / At Risk
17545.0,43,3,645.96,3,Potential Loyalists
17547.0,372,1,-11.8,1,Lost / At Risk
17548.0,218,3,-141.48,1,Lost / At Risk
17549.0,24,2,148.86,3,Potential Loyalists
17550.0,197,3,267.16,1,Lost / At Risk
17551.0,359,1,306.84,1,Lost / At Risk
17552.0,43,6,909.9599999999999,3,Potential Loyalists
17553.0,130,1,1487.6,3,Potential Loyalists
17554.0,1,5,1952.45,3,Potential Loyalists
17555.0,20,2,483.26,3,Potential Loyalists
17556.0,206,1,157.9,1,Lost / At Risk
17557.0,14,3,541.46,3,Potential Loyalists
17560.0,95,5,854.95,3,Potential Loyalists
17561.0,19,1,167.62,3,Potential Loyalists
17562.0,14,8,1107.38,3,Potential Loyalists
17564.0,24,3,454.01,3,Potential Loyalists
17566.0,8,2,901.21,3,Potential Loyalists
17567.0,7,10,4012.56,3,Potential Loyalists
17569.0,332,1,344.14,1,Lost / At Risk
17571.0,50,4,1498.51,3,Potential Loyalists
17572.0,71,4,226.75000000000003,3,Potential Loyalists
17573.0,29,4,362.9,3,Potential Loyalists
17574.0,243,1,185.65,1,Lost / At Risk
17576.0,8,22,3457.78,0,Loyal Customers
17578.0,191,2,124.74,1,Lost / At Risk
